year,RC_growth,LWID_growth,WA_growth,RF_growth,WF_growth,WS_growth,CALC_growth,MF_growth,WJ_LWID_growth,WJ_WA_growth,WJ_RF_growth,WJ_WF_growth,WJ_WS_growth,WJ_MF_growth,WJ_CALC_growth,ITBS_RC_growth,ITBS_LANG_growth,ITBS_MATH_growth,ITBS_CAP_growth,ITBS_PUNC_growth,ITBS_UE_growth,ITBS_CE_growth,ITBS_PSDI_growth,Edit_growth,SC_growth,Comp_growth,MC_growth,Math_growth,id
2008-2009,1.4,-0.7999999999999998,7.800000000000001,1.6999999999999993,1.7999999999999998,6.199999999999999,0,3.1999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
2008-2009,0.8999999999999999,0.40000000000000036,2.5,3.999999999999999,0.9000000000000004,3,0.5999999999999996,6.799999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141
2008-2009,1.6000000000000005,0.5,2,1,10.3,2.0999999999999996,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
2008-2009,-0.09999999999999964,0,3.6,6.3999999999999995,-2.3000000000000007,6.199999999999999,1,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196
2008-2009,-1.5,-0.40000000000000036,0,2.0999999999999996,0.39999999999999947,-2.2,4.5,2.3999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206
2008-2009,6,0.9000000000000004,0,1.9000000000000004,1.1000000000000005,0.7999999999999989,0.5,2.0999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2008-2009,0.2999999999999998,-0.1999999999999993,-0.39999999999999947,3.5,3.8,2.5,2,3.200000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264
2008-2009,-4.4,3.9000000000000004,2.5999999999999996,-2.0999999999999996,0.39999999999999947,-6.799999999999999,-1.5999999999999996,-0.40000000000000036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245
2008-2009,2,0.9999999999999996,0.6999999999999997,2.8999999999999995,1.9000000000000004,2.7,0,3.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249
2008-2009,3.6,0.5999999999999996,0.09999999999999964,3.1000000000000014,7.9,0.5,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220
2008-2009,-1.2000000000000002,0.8000000000000007,8,0.9000000000000004,-1.4999999999999998,-2.8,-0.09999999999999964,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151
2008-2009,1.1000000000000005,1.6000000000000005,2.2,1.4000000000000004,9.6,-0.5,0.7999999999999998,0.1999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
2008-2009,1.6,0.5,1.9,1.3999999999999995,2.1,0,1.1999999999999997,4.800000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117
2008-2009,1.6999999999999993,-0.7000000000000002,1,0.10000000000000142,-0.6000000000000005,5.3999999999999995,3.1000000000000005,5.300000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
2008-2009,2.4000000000000004,1.4000000000000004,0.7999999999999998,3.5,2.1999999999999993,0.7999999999999989,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279
2008-2009,2.6999999999999997,0.5,0.9000000000000001,1.5,0,1.2999999999999998,0.7999999999999998,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240
2008-2009,5.1,2.4000000000000004,1.2999999999999998,2,1.1000000000000005,1.3999999999999986,1.3999999999999995,0.10000000000000053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203
2008-2009,-2.6999999999999993,-1.5,6.800000000000001,4.199999999999999,4.4,5.1,10,1.2999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
2008-2009,4.200000000000001,0.7000000000000002,2.3999999999999995,2.2,1.4,1.0999999999999996,4,3.0999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
2008-2009,2.9,0.2999999999999998,2.3,3.7,1.5,2.7,0.6000000000000005,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273
2008-2009,0.7000000000000002,-1.2000000000000002,1.2999999999999998,4.800000000000001,5.8999999999999995,2.6999999999999993,-0.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135
2008-2009,1.2999999999999998,1.2999999999999998,1,0.8000000000000007,3,0.9000000000000004,-0.5,3.8000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176
2008-2009,0,1.9000000000000004,1.3999999999999995,7.6,1.8000000000000007,-4.300000000000001,0.5,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158
2008-2009,0,0.8999999999999995,1.2999999999999998,3.500000000000001,0.30000000000000027,1.0999999999999996,3.1,4.499999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125
2008-2009,2.5000000000000004,2.4000000000000004,0.7000000000000002,3,0.5,-1.8000000000000007,1.6000000000000005,7.300000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161
2008-2009,0.6000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
2008-2009,2.3,1.5,-1.5999999999999996,5.300000000000001,11.4,-0.8000000000000007,-1.5999999999999996,2.4000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189
2008-2009,0.7999999999999998,0.2999999999999998,0.5,1.1,1.8,0,0.3999999999999999,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
2008-2009,2.5,2,2.5,2,1.4000000000000004,-0.5,3.9000000000000004,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241
2008-2009,1.5,1.1000000000000005,-0.39999999999999947,1.9,-0.6000000000000001,6.5,0.9000000000000004,3.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
2008-2009,0,0.5999999999999996,0.09999999999999964,8.1,10.9,-5.4,10,8.700000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72
2008-2009,NA,0.7000000000000002,0.8,1.1,1.7999999999999998,1.3000000000000003,0.3999999999999999,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54
2008-2009,-0.2999999999999998,0.7000000000000002,1.3999999999999995,5.699999999999999,1.5,3,1.2999999999999998,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287
2008-2009,-0.09999999999999964,0.9000000000000004,-0.2999999999999998,4.800000000000001,3.8999999999999995,-2.0999999999999996,-1,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184
2008-2009,3.6999999999999993,-1.1999999999999993,2.5999999999999996,0.8000000000000007,11.9,0,3.200000000000001,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205
2008-2009,3.4,1.4,0.7000000000000002,-0.2999999999999998,0.8000000000000003,6.8999999999999995,1.4000000000000004,0.9000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242
2008-2009,3.3,1,0.6000000000000001,1.8000000000000003,1.0999999999999996,3,0.2999999999999998,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177
2008-2009,-1.0999999999999996,2,0,0,4,-0.8000000000000007,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274
2008-2009,2.1,-0.5,0.8000000000000003,0.8999999999999999,0.39999999999999947,2.3,0.9000000000000004,1.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297
2008-2009,0.20000000000000018,1.9000000000000004,0.7999999999999998,0.5,11.9,0.9000000000000004,0.5999999999999996,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187
2008-2009,0.2999999999999998,0.9999999999999996,-0.2999999999999998,2.5999999999999996,1.5,4.5,2.8000000000000003,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172
2008-2009,2.9,1.1,1.6,0.6000000000000001,3.3000000000000003,3,0.3999999999999999,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224
2008-2009,2,2.5999999999999996,3.5,4.1,-0.9000000000000004,2.0999999999999996,0.10000000000000142,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154
2008-2009,NA,0.5999999999999999,0.5999999999999999,1.0999999999999999,1.1,1.4999999999999998,0.3999999999999999,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221
2008-2009,0.8999999999999995,1.2999999999999998,0.7000000000000002,1.5999999999999996,2.5999999999999996,-1.2999999999999998,-0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265
2008-2009,0.7999999999999989,0,8,0.3000000000000007,0.8999999999999995,-0.20000000000000107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208
2008-2009,-1.3,0.10000000000000009,0.7000000000000002,0.3999999999999999,1.6,1.1,0.40000000000000013,0.7999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230
2008-2009,2.2,0.09999999999999964,0.6000000000000001,4.999999999999999,2.5,-0.5,0,4.499999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2008-2009,5.1,NA,NA,4.6000000000000005,1.4999999999999991,NA,9.2,0.9000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
2008-2009,-0.2999999999999998,0.3999999999999999,1.1,0.19999999999999973,1.8,0.5999999999999996,-0.7,0.6000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192
2008-2009,2.8000000000000003,1.2999999999999998,2.3,2.7,3.8000000000000007,-0.20000000000000107,0.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138
2008-2009,4.199999999999999,1.7000000000000002,0.10000000000000053,1.8999999999999995,4.5,7.1,2.6000000000000005,-0.20000000000000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270
2008-2009,0.3999999999999999,1.5,2.4000000000000004,4.3999999999999995,4.6,-2,1.2999999999999998,1.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
2008-2009,1.7999999999999998,1.5,0,1.4,0.30000000000000027,0,1.4000000000000004,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302
2008-2009,1.7000000000000002,0.3999999999999999,1.5000000000000004,0.8999999999999995,2.3,7.199999999999999,0.6000000000000001,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2008-2009,1.4,1.6999999999999997,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
2008-2009,1,0.20000000000000018,0.6999999999999997,1.0999999999999996,1.7999999999999998,0.9000000000000004,1.1,0.6000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219
2008-2009,0.09999999999999964,0,4.300000000000001,7.300000000000001,-10.9,4.4,0.2999999999999998,3.799999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
2008-2009,0.8999999999999999,-0.10000000000000053,0.5000000000000004,1,2.4000000000000004,0.10000000000000053,0.30000000000000027,0.40000000000000036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209
2008-2009,3.0999999999999996,-0.09999999999999964,2.3,3.799999999999999,1.1000000000000005,11.2,2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166
2008-2009,1.0999999999999996,0.7999999999999998,0.8999999999999999,2,0.7999999999999998,-4.7,0.5999999999999996,0.2999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
2008-2009,4.3,1.1999999999999997,2.9999999999999996,2.3000000000000003,0.9999999999999998,1.9000000000000004,0.6000000000000005,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113
2008-2009,2.4000000000000004,0.5,1.1999999999999997,3.1999999999999993,2.8000000000000007,0.3000000000000007,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145
2008-2009,0.2999999999999998,1.4,1.3999999999999995,0.6999999999999997,0.2999999999999998,2,0.6000000000000001,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283
2008-2009,1.2999999999999998,-0.5,-0.7999999999999998,0.7999999999999998,2.4000000000000004,5.999999999999999,0.7999999999999998,1.6999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69
2008-2009,0,1.4000000000000004,2.5999999999999996,1.5,8.8,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
2008-2009,0,1,1,0.19999999999999973,1.6,1.7999999999999998,0.6000000000000005,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
2008-2009,2.1999999999999997,0.8999999999999999,1.2,1.5,3.5000000000000004,4.699999999999999,0.10000000000000009,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
2008-2009,-0.7000000000000002,2.0999999999999996,6.9,4.3999999999999995,0.7000000000000002,-5.9,2.1000000000000005,3.9000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295
2008-2009,1.7000000000000002,1.7000000000000002,0.8999999999999995,0.3999999999999999,1.0000000000000004,2.6999999999999993,1.7000000000000002,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299
2008-2009,0,0,0.09999999999999964,2.0999999999999996,0,5,0,5.299999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247
2008-2009,2.0999999999999996,-0.5,-1.3999999999999995,7.6,2.4000000000000004,8.100000000000001,0,0.10000000000000142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97
2008-2009,0,4,4.300000000000001,2,2.8,-3.6999999999999993,3.2,0.10000000000000053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248
2008-2009,3.5,1.0999999999999996,5.4,3.9000000000000004,11.9,4.4,0,1.6999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182
2008-2009,1.5999999999999996,0.8000000000000007,9.4,2.1999999999999993,0.7999999999999998,2.0999999999999996,5.9,1.4000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
2008-2009,2.8,0.5999999999999996,0.39999999999999947,1.1,1,2.1999999999999993,2.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193
2008-2009,2.3,0.5,-4.300000000000001,0.20000000000000018,2.1,4.1,-0.7000000000000011,-0.6000000000000014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75
2008-2009,0.5,0.7999999999999998,0.09999999999999964,3.3000000000000007,0.5,-1.5000000000000009,1.8999999999999995,1.5999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146
2008-2009,-0.20000000000000018,0.5,0.09999999999999964,3.5,1.5999999999999996,1.7999999999999998,0.2999999999999998,2.700000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
2008-2009,3.6000000000000005,0.8999999999999995,1.2999999999999998,0.6000000000000001,0.8999999999999999,7.3,1,0.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2008-2009,-1.1,2,2.6999999999999993,0.7000000000000002,1.2999999999999998,1,0.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-2.200000000000001,5.1,2.6000000000000005,2.3999999999999995,7.4,2.799999999999999,1.6000000000000005,1.4000000000000004,2.8,2.2,5.1000000000000005,3.3999999999999995,-0.10000000000000053,-2,1.1000000000000005,NA,NA,NA,NA,NA,5
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.7999999999999998,3.5,5,0.7999999999999998,1.2999999999999998,1.799999999999999,0.7000000000000002,-1.2000000000000002,-1.7999999999999998,0.8999999999999999,-1.7000000000000002,-0.6000000000000001,0.7000000000000002,-1,-1,NA,NA,NA,NA,NA,141
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,3.3000000000000007,-5.4,7,8.8,7.300000000000001,7.800000000000001,5.6000000000000005,7.800000000000001,5.5,3.2,5.9,5.000000000000001,5.5,2.3000000000000007,3,NA,NA,NA,NA,NA,77
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-1.3999999999999986,9.4,5.7,10.3,-0.39999999999999947,5.5,4.800000000000001,-0.7000000000000002,0.5,5.3,-1.7999999999999998,2,1.4000000000000004,-0.8999999999999999,-1,NA,NA,NA,NA,NA,196
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.39999999999999947,4.5,1.3000000000000007,4.4,-0.39999999999999947,4.2,-0.3999999999999986,0.8999999999999995,2.1,1.1,0.5999999999999996,-2.2,1.2999999999999998,2.8999999999999995,NA,NA,NA,NA,NA,1
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.3000000000000007,0.8999999999999995,4.199999999999999,0.3000000000000007,-4.1000000000000005,6.7,0.7000000000000002,2.499999999999999,0.1999999999999993,2.7,0,1.5999999999999996,-1,0,1.5,NA,NA,NA,NA,NA,120
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.20000000000000018,2.0000000000000004,1.4000000000000004,0.39999999999999947,NA,0.20000000000000018,-0.5999999999999996,0.7000000000000002,0,1.1,-0.2999999999999998,-2.6,-7.000000000000001,-0.20000000000000018,0.7999999999999998,NA,NA,NA,NA,NA,257
