year,RC_growth,LWID_growth,WA_growth,RF_growth,WF_growth,WS_growth,CALC_growth,MF_growth,WJ_LWID_growth,WJ_WA_growth,WJ_RF_growth,WJ_WF_growth,WJ_WS_growth,WJ_MF_growth,WJ_CALC_growth,ITBS_RC_growth,ITBS_LANG_growth,ITBS_MATH_growth,ITBS_CAP_growth,ITBS_PUNC_growth,ITBS_UE_growth,ITBS_CE_growth,ITBS_PSDI_growth,Edit_growth,SC_growth,Comp_growth,MC_growth,Math_growth,id
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,0,1.8000000000000007,6.4,1.6999999999999993,10.4,2.2,0.20000000000000018,1.5,2.1000000000000005,-1.0999999999999996,5.699999999999999,0,0.3000000000000007,-0.7999999999999998,NA,NA,NA,NA,NA,264
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.9000000000000004,11.3,-1.5,0.5,-0.20000000000000018,1.7000000000000002,1,1.7000000000000002,0.5,0.20000000000000018,-1.2000000000000002,-0.3999999999999999,3.0000000000000004,-2.1999999999999997,-2.5999999999999996,NA,NA,NA,NA,NA,151
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.1000000000000005,2.1999999999999997,4.800000000000001,6.6,-0.8000000000000007,0,5.999999999999999,1.1000000000000005,3.1999999999999993,1,3.5,3.1000000000000005,3,0,5.800000000000001,NA,NA,NA,NA,NA,25
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.1999999999999993,1.7000000000000002,2.8,2.8,4.6,4,1.7999999999999998,3.9999999999999996,2.8000000000000007,3,3.8000000000000003,1.7999999999999998,2.5999999999999996,1.1,1.4000000000000004,NA,NA,NA,NA,NA,307
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.4000000000000004,2.5,2.7,2.7,1.0999999999999996,3.5999999999999996,4,2.9000000000000004,2.0000000000000004,3.8,1.3999999999999995,3.0000000000000004,1.7000000000000002,2.3,1.9000000000000004,NA,NA,NA,NA,NA,117
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2.5999999999999996,3,2,0.9000000000000004,6.6000000000000005,4.9,0.09999999999999964,3.9000000000000004,4.1000000000000005,0.7999999999999998,6.6000000000000005,3.3,0.10000000000000053,1.8999999999999995,NA,NA,NA,NA,NA,22
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.5999999999999996,-2.5,0.5,0,-8.299999999999999,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,2.5999999999999996,2.9000000000000004,0,2.0999999999999996,2.1000000000000005,7.199999999999999,2.8000000000000007,2,3,5.8,0,0.1999999999999993,1.299999999999999,0,NA,NA,NA,NA,NA,312
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,3.4000000000000004,2.4000000000000004,-0.40000000000000036,1.8999999999999995,0.5,4.799999999999999,9.2,4.300000000000001,0.5999999999999996,7.3,0,1,0.8000000000000007,6.6,0.9000000000000004,NA,NA,NA,NA,NA,203
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.8000000000000007,5.4,0,1.1000000000000005,0.3000000000000007,1.4000000000000004,5.9,0,0,2.8000000000000007,0,0,0,-0.7000000000000011,0,NA,NA,NA,NA,NA,90
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,2.0999999999999996,0.5000000000000004,-0.7999999999999998,0.7999999999999998,-2.9000000000000004,3.2,6.7,5.800000000000001,7.2,1.7000000000000002,10,2.5999999999999996,7.800000000000001,3.8000000000000007,-0.8999999999999995,NA,NA,NA,NA,NA,30
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.10000000000000053,0.8999999999999995,0.5999999999999996,0.40000000000000036,-0.9000000000000004,1.8000000000000003,0.3000000000000007,-1.2000000000000002,0.2999999999999998,0.40000000000000036,-1,1.5999999999999996,0.20000000000000018,0,-0.2999999999999998,NA,NA,NA,NA,NA,273
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1.0999999999999996,5.5,6.9,2.9000000000000004,5.1,3.6000000000000005,0.10000000000000053,1.7999999999999998,1.5,4.2,1,0.2999999999999998,0.5,0.3000000000000007,NA,NA,NA,NA,NA,135
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.6999999999999993,6.2,-0.09999999999999964,-0.39999999999999947,-0.5,-0.7000000000000002,-0.5999999999999996,2.700000000000001,-0.8000000000000007,-2,0.8000000000000003,-3.0999999999999996,0,2.9000000000000004,1.6999999999999997,NA,NA,NA,NA,NA,259
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.3000000000000003,2.3999999999999995,1.6999999999999997,1.5,1.5,1.1,1.4999999999999996,5.2,3.5,2,2.5,3.5,4.6,3.9,3.4,NA,NA,NA,NA,NA,21
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,-1,6.199999999999999,7.4,6.5,0.3000000000000007,2.200000000000001,1.6999999999999993,1.7999999999999998,0.20000000000000018,-0.7000000000000002,5.6,-0.2999999999999998,-1.0999999999999996,NA,NA,NA,NA,NA,125
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.40000000000000036,-0.2999999999999998,2.5000000000000004,2.4999999999999996,4.3999999999999995,1.6,0.6000000000000001,1.3999999999999995,-1.3000000000000003,1.7000000000000002,-4.6,0.7999999999999998,-0.10000000000000009,2.4,1.6999999999999997,NA,NA,NA,NA,NA,319
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.8999999999999995,-0.7000000000000002,6.9,6.1000000000000005,-3.7,2.9000000000000004,1.8000000000000007,3.5,3.4000000000000004,3.9000000000000004,5.7,4.199999999999999,0.2999999999999998,2.4000000000000004,7.8999999999999995,NA,NA,NA,NA,NA,161
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.09999999999999964,0.09999999999999964,1.5,2.6999999999999997,NA,3.6999999999999993,2.6000000000000005,1,1.2999999999999998,0.40000000000000036,3.1999999999999997,0.3000000000000007,-0.40000000000000036,-0.6999999999999993,-2.8,NA,NA,NA,NA,NA,148
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.10000000000000142,5.4,5.8999999999999995,2.4999999999999996,4.6,5.8999999999999995,6,0.40000000000000036,5.1,2.5999999999999996,8.3,1.8999999999999995,5,0.8999999999999995,7.1,NA,NA,NA,NA,NA,268
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2,4.100000000000001,1.7999999999999998,3.3000000000000007,8.799999999999999,5.9,0.3000000000000007,1.8000000000000007,6.5,5.7,-2.299999999999999,1.9000000000000004,3.200000000000001,0.5,NA,NA,NA,NA,NA,7
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.9000000000000004,2.3000000000000003,0.5,1.3000000000000003,0.19999999999999973,1.8000000000000003,0.5999999999999996,1.2000000000000002,1.6,2.5,1.4000000000000001,0.30000000000000004,3.3,3.2,3.0999999999999996,NA,NA,NA,NA,NA,195
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.1000000000000014,5.1,-1,2.200000000000001,4.6000000000000005,2.1999999999999993,2.2,1,-1.8000000000000007,1.7999999999999998,0,-4.200000000000001,-1.1999999999999993,2,2,NA,NA,NA,NA,NA,189
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1,1.7000000000000002,1.7999999999999998,1.1,1.2999999999999998,0.6000000000000001,0.6000000000000001,1.7000000000000002,1.8000000000000003,1.6,1.1,1.2999999999999998,3,0.6999999999999997,2.4000000000000004,NA,NA,NA,NA,NA,28
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999999999996,4.1,2.3,0,0,9.900000000000002,3.2,-1.1999999999999993,1.5,2.9000000000000004,1.2999999999999998,1.9000000000000004,1.3999999999999995,1.1,2.2,NA,NA,NA,NA,NA,130
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.7000000000000002,2.3000000000000003,2.1,2.4000000000000004,2.9,1.3000000000000003,2.3000000000000003,8.8,3.6999999999999997,2,2.6999999999999997,1.5,6.8,1.1999999999999997,2.0999999999999996,NA,NA,NA,NA,NA,54
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.8999999999999995,2,2.7,-0.20000000000000107,4.6,1.6000000000000005,0.7000000000000002,4.4,1.9000000000000004,6.5,4.6,2.0999999999999996,0.8999999999999995,3.3,NA,NA,NA,NA,NA,3
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.6,0,3.3000000000000007,1,1.8999999999999995,0.7999999999999998,1.3000000000000007,3.2,0,-0.6999999999999993,4.6,2.9000000000000004,4.1,NA,NA,NA,NA,NA,184
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.7999999999999998,1,1.5,2.4000000000000004,3.299999999999999,5.6,4.2,2.700000000000001,2.9000000000000004,2.6,8.8,-1.2999999999999998,1.2999999999999998,0,0.7999999999999998,NA,NA,NA,NA,NA,26
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.7000000000000002,1.2000000000000002,0.20000000000000018,-0.8999999999999999,4.199999999999999,1,6.499999999999999,2.4000000000000004,-1,0.09999999999999964,0.3999999999999999,0.7999999999999998,-4.1,-1.0999999999999996,1.7999999999999998,NA,NA,NA,NA,NA,242
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.6,2.6999999999999997,3.9,4.5,5.999999999999999,1.2999999999999998,1.1000000000000005,1.5999999999999996,2.5,1.3999999999999995,1.6999999999999997,3.7,2.2,0.6000000000000001,0.5,NA,NA,NA,NA,NA,177
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.5999999999999996,-1.0999999999999996,0,0,-4.9,0,5.9,0.8000000000000007,3.1999999999999993,3.1999999999999993,4.199999999999999,5.5,0,2.5999999999999996,4.699999999999999,NA,NA,NA,NA,NA,274
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.2000000000000002,3.6999999999999997,1.9000000000000004,1.1999999999999993,1.7000000000000002,10.1,2.7,2.3,3.5999999999999996,1.5999999999999996,3.9000000000000004,5.3999999999999995,1.6999999999999997,1.1000000000000005,0.2999999999999998,NA,NA,NA,NA,NA,297
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.6999999999999993,0,-1.4000000000000004,6.6,2,0,4.199999999999999,0.7999999999999998,1.4000000000000004,0.29999999999999893,1.9999999999999996,1.8999999999999986,2,2,4.5,NA,NA,NA,NA,NA,187
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999999999997,0.10000000000000009,0.7999999999999998,2.4000000000000004,5.999999999999999,2.6000000000000005,1.1000000000000005,1,1.1,2.9000000000000004,0.5,0.5,2.5,1.2000000000000002,3.2,NA,NA,NA,NA,NA,70
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.40000000000000036,1.2999999999999998,2.299999999999999,2.4999999999999996,4.6,7.4,1.2999999999999998,-0.2999999999999998,1.4000000000000004,1.8999999999999995,3.2,1.4000000000000004,-0.20000000000000018,1.6,1.5999999999999996,NA,NA,NA,NA,NA,172
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.20000000000000018,-1.3000000000000003,2.0000000000000004,2.9000000000000004,4.6,2.8000000000000003,1.1999999999999997,3.6999999999999997,2.6999999999999997,2.3,2.5,1.6999999999999997,4,1.4000000000000001,2.1,NA,NA,NA,NA,NA,224
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.0999999999999996,2.2,2.3000000000000003,0.30000000000000027,0.7000000000000002,3.4000000000000004,0.3999999999999999,0.7000000000000002,0.3999999999999999,0,0.5,1,-0.30000000000000004,-0.20000000000000018,0.30000000000000027,NA,NA,NA,NA,NA,221
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.6000000000000005,0.5,6.1000000000000005,2.5,0.7000000000000002,6.4,4,2.8999999999999995,1.3999999999999995,6.4,0.20000000000000018,2.700000000000001,1.5,1.8000000000000007,4.3999999999999995,NA,NA,NA,NA,NA,255
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.1999999999999997,2.799999999999999,2.3000000000000007,3.3,4.700000000000001,10,5.1,2.2,4.2,4.4,0.7999999999999998,1.1999999999999993,3.2,-0.5,NA,NA,NA,NA,NA,155
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,3.3000000000000007,0,8.8,2.3000000000000007,-0.8000000000000007,6.600000000000001,8.3,0,-0.09999999999999964,3.7,-0.8000000000000007,0.40000000000000036,0,1.8000000000000007,1.4000000000000004,NA,NA,NA,NA,NA,208
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.7000000000000002,0.8999999999999999,0.7,0,0.2999999999999998,1.6,-0.10000000000000009,0.30000000000000027,-0.10000000000000009,2.0999999999999996,0.8999999999999999,1.3,-2.5,1.4000000000000001,0.10000000000000009,NA,NA,NA,NA,NA,230
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7999999999999989,2.200000000000001,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.8000000000000003,0.5,0.20000000000000018,0.19999999999999973,0.5,0.30000000000000004,0.40000000000000013,1.5000000000000002,-0.10000000000000009,0.3999999999999999,-0.5,-0.2999999999999998,0.6000000000000001,-0.20000000000000018,-0.3999999999999999,NA,NA,NA,NA,NA,192
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999999999993,0,0,0,-0.5,4.700000000000001,5,0,0,1.9000000000000004,0,0,0,-1.4000000000000004,0,NA,NA,NA,NA,NA,14
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.8000000000000003,1.7999999999999998,2.6,1.4000000000000004,3.8,2.6,1.5000000000000004,2.8000000000000003,1.6,1.9999999999999998,1.8,2.5,0.5,2.6,1.3000000000000003,NA,NA,NA,NA,NA,106
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.7999999999999998,1.3000000000000003,0.30000000000000027,1.5,4.6,2.0999999999999996,1.7000000000000002,0.3999999999999999,2.2,3.0000000000000004,1.5,2.6000000000000005,2.5,2.1,0.6000000000000005,NA,NA,NA,NA,NA,302
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.2999999999999998,2.4999999999999996,2.3999999999999995,2.7,-2.9000000000000004,2.0999999999999996,0.8999999999999995,0.2999999999999998,0.2999999999999998,0.10000000000000009,1.2000000000000002,-0.8000000000000007,0.5,0.09999999999999964,-0.7000000000000002,NA,NA,NA,NA,NA,27
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.7000000000000002,3.2,3.5000000000000004,2.7,-0.9000000000000004,2.3,0,2.1,3.3999999999999995,1.9,1.1,2.1999999999999997,4.2,1.1999999999999997,-0.2999999999999998,NA,NA,NA,NA,NA,19
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1,5.499999999999999,8.1,1.3000000000000007,4.4,7.2,1.3999999999999995,0.5,3.3000000000000007,2.8,4.5,1.3999999999999995,3.8000000000000007,2.1999999999999993,5.6,NA,NA,NA,NA,NA,211
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-1.9000000000000004,1.5999999999999996,4.299999999999999,0.6000000000000005,5.199999999999999,11.7,6.499999999999999,5.000000000000001,5.3,5.9,5.800000000000001,4.3999999999999995,5.8999999999999995,0.8000000000000007,7.6,NA,NA,NA,NA,NA,298
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.5,-5.4,3,8.8,5.1,11.1,6.2,3.3000000000000007,4.300000000000001,6.499999999999999,7.8,0.8999999999999986,4.199999999999999,0.7999999999999998,4.1,NA,NA,NA,NA,NA,121
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.6000000000000005,3.8000000000000007,5.7,-4.9,4.5,10.7,5.200000000000001,1.7999999999999998,0.8999999999999995,3,3.5,-1.0999999999999996,1.5999999999999996,-1.4000000000000004,NA,NA,NA,NA,NA,166
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,2,4.2,NA,1.3999999999999995,4,4.9,2.9000000000000004,1.200000000000001,-0.7999999999999998,2,-0.5,-2,0.1999999999999993,1.7999999999999998,0.8999999999999995,NA,NA,NA,NA,NA,41
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,3.3999999999999995,4.300000000000001,4.8,3.4000000000000004,3.9000000000000004,5.5,0.40000000000000036,2.5,2,2.2,3.2,0.7999999999999998,2,1.7000000000000002,5.1,NA,NA,NA,NA,NA,113
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-3.0999999999999996,-2.5,3.9000000000000004,6.5,2.4000000000000004,1.8,-0.20000000000000018,1.5,3.5000000000000004,3.4000000000000004,3.3,5.3999999999999995,1.9000000000000004,0.7999999999999998,2.0999999999999996,NA,NA,NA,NA,NA,178
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.30000000000000027,2.8999999999999995,3.8,2.7,5.3,2.7,1.4,2.7,1.4,2.1,2.6999999999999997,0.7999999999999998,1,2.1,2.3,NA,NA,NA,NA,NA,68
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.0999999999999996,3.499999999999999,8.6,1.1000000000000005,-4.9,4.3999999999999995,1.2999999999999998,1.2000000000000002,1.6999999999999997,3.0000000000000004,1.9999999999999998,3.1999999999999997,-0.09999999999999964,1.5,-2.2,NA,NA,NA,NA,NA,4
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.6999999999999993,-2.5,-1.1000000000000005,2.1000000000000005,4,4.9,2,2.4000000000000004,3.5,4.3999999999999995,9.100000000000001,3.0000000000000004,0,1.2000000000000002,10.2,NA,NA,NA,NA,NA,271
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4.1,1.4,3.4000000000000004,7.1,2.6,3.6000000000000005,2.8000000000000007,2.2,4.3,-0.3999999999999999,4.3,2.6999999999999993,3.9,4,NA,NA,NA,NA,NA,308
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.5,2.2,2.3,2.0999999999999996,5.6,2.7,3.9000000000000004,5.4,3.5999999999999996,5.6,4.5,5.500000000000001,5.8,4.6,NA,NA,NA,NA,NA,299
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,0.09999999999999964,-1,1.4000000000000004,6.2,3.3000000000000007,5.199999999999999,3.1000000000000005,3.0999999999999996,1.4000000000000004,-0.09999999999999964,2.5999999999999996,0,1.4000000000000004,0.40000000000000036,-2.999999999999999,NA,NA,NA,NA,NA,97
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.2000000000000002,2.1999999999999997,1.1000000000000005,1.1999999999999993,5.800000000000001,3.6999999999999997,3.5999999999999996,2.1,4.799999999999999,4.3,1.4999999999999991,8.7,4.1,0.8999999999999999,0.40000000000000036,NA,NA,NA,NA,NA,200
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.9000000000000004,6.9,1.4000000000000004,1.6999999999999993,1,2.700000000000001,5.2,1.7000000000000002,2.5,0.20000000000000018,2.9000000000000004,5.9,-1.299999999999999,-0.3000000000000007,2.2,NA,NA,NA,NA,NA,214
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,2,2.6000000000000005,0.8999999999999999,2.3,5.5,0.6000000000000005,0.2999999999999998,2.2,2.1999999999999997,1.9000000000000004,2.4,0.19999999999999973,0.7999999999999998,0.3999999999999999,NA,NA,NA,NA,NA,55
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.6999999999999993,1,8.6,-2.5,-0.09999999999999964,3.8000000000000003,3.3000000000000003,-1,3.8,0.5999999999999999,5.300000000000001,2.3999999999999995,3.5999999999999996,-0.20000000000000018,0.8999999999999999,NA,NA,NA,NA,NA,169
2009-2010,NA,NA,NA,NA,NA,NA,NA,NA,1.2999999999999998,1.7000000000000002,1.2000000000000002,3.8,7.8999999999999995,2.5999999999999996,2.8,6.999999999999999,2.1999999999999997,3.2,2.6999999999999997,1.5000000000000004,2.6,3.0000000000000004,4.4,NA,NA,NA,NA,NA,193
