year,RC_growth,LWID_growth,WA_growth,RF_growth,WF_growth,WS_growth,CALC_growth,MF_growth,WJ_LWID_growth,WJ_WA_growth,WJ_RF_growth,WJ_WF_growth,WJ_WS_growth,WJ_MF_growth,WJ_CALC_growth,ITBS_RC_growth,ITBS_LANG_growth,ITBS_MATH_growth,ITBS_CAP_growth,ITBS_PUNC_growth,ITBS_UE_growth,ITBS_CE_growth,ITBS_PSDI_growth,Edit_growth,SC_growth,Comp_growth,MC_growth,Math_growth,id
2016-2017,1.6999999999999993,6.800000000000001,3.2,1,0,2.6000000000000005,NA,3.0999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0,1.2000000000000002,2.0999999999999996,1.5,96
2016-2017,0.7999999999999998,4.300000000000001,4.4,1,6.4,0.6000000000000005,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.4999999999999991,1.8999999999999995,1.1000000000000005,1.9,40
2016-2017,1.1999999999999993,0.7000000000000011,2.700000000000001,1.5999999999999996,0,0.6999999999999993,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9000000000000004,0,0.40000000000000036,0.29999999999999893,0.7000000000000002,67
2016-2017,0.6000000000000005,2.5,1.8000000000000007,3.6999999999999993,1.2999999999999998,-0.40000000000000036,NA,2.000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6999999999999993,0,1.0999999999999996,0.9000000000000004,1.1000000000000005,162
2023-2024,1.6000000000000005,-1.5,0,0,0,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.200000000000001,NA,1.5,NA,1.2999999999999998,149
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
2023-2024,1.0999999999999996,0.7999999999999998,0.20000000000000018,1.8000000000000007,0.7999999999999998,NA,1.5,0.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.7999999999999998,NA,0.5,112
2023-2024,1.2999999999999998,0.5,1.6999999999999993,2.2,3.3999999999999995,NA,4.1,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5999999999999996,NA,2.7,NA,1.2000000000000002,32
2023-2024,0.7000000000000002,1.5999999999999996,0.5,1.0999999999999996,2.5999999999999996,NA,1.5,1.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9000000000000004,NA,0.9000000000000004,NA,0.40000000000000036,63
2023-2024,2.500000000000001,1.8000000000000007,3.700000000000001,4.2,1.0000000000000009,NA,6.800000000000001,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9000000000000004,NA,1.4000000000000004,NA,0.09999999999999964,150
2023-2024,1,0.7000000000000011,4.699999999999999,2.1999999999999993,2.5,NA,1.7999999999999998,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3999999999999995,NA,1,NA,0.20000000000000018,278
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314
2023-2024,1.5999999999999999,2.3,2.7,0.6000000000000001,2.6,NA,2.6999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7000000000000002,NA,1.1,275
2023-2024,NA,3.3000000000000007,0,0,1.9000000000000004,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,5.2,284
2023-2024,1.4000000000000004,1.0999999999999996,2.5999999999999996,3,4.200000000000001,NA,1.9000000000000004,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2000000000000002,NA,2.1000000000000005,NA,3.8000000000000007,92
2023-2024,0.7999999999999998,0.09999999999999964,0.5,1.7999999999999998,1.0000000000000009,NA,0.7000000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.2000000000000002,NA,1.2999999999999998,165
2023-2024,5.1,2.3000000000000007,0,3.3000000000000007,2.2,NA,2.9000000000000004,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6999999999999993,NA,1.1999999999999997,NA,3.3000000000000007,74
2023-2024,0.5999999999999996,0.7000000000000002,0.7000000000000011,2.5,1.5999999999999996,NA,2.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999999999993,NA,1.2000000000000002,NA,2.0999999999999996,102
2023-2024,1.1999999999999997,1.7999999999999998,1.8000000000000003,1.4999999999999996,1.2999999999999998,NA,1.4999999999999996,3.0000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1.1,NA,1.0999999999999996,49
2023-2024,0.09999999999999964,1.3000000000000007,3.799999999999999,2.4000000000000004,1.2999999999999998,NA,3,1.1000000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7999999999999998,NA,2.2,NA,0.9000000000000004,293
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
2023-2024,1,0.7999999999999998,2.1000000000000005,0.3000000000000007,2.6999999999999997,NA,2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,1.2000000000000002,NA,2.1999999999999997,6
2023-2024,0.5,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1999999999999993,NA,NA,NA,0.5999999999999996,272
2023-2024,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,37
2023-2024,1.5,0.7000000000000011,0.5,0.39999999999999947,2.2,NA,0.8999999999999995,1.0999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9000000000000004,NA,1,NA,1.2999999999999998,87
2023-2024,1.2000000000000002,1.7000000000000002,-1.0999999999999996,3.0999999999999996,2.2,NA,2.1999999999999993,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,2.0999999999999996,NA,1.2000000000000002,105
2023-2024,NA,1.2000000000000002,2.5999999999999996,0,0,NA,2.0999999999999996,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3999999999999995,NA,0.8000000000000007,NA,3.5000000000000004,294
2023-2024,1,1.2000000000000002,-1.0999999999999996,1.5,2.1,NA,1.7000000000000002,3.8999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0999999999999996,NA,2.6,NA,2.3,136
2023-2024,0,0,0,0,0,NA,5.300000000000001,3.200000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.0999999999999996,NA,3,62
2023-2024,0.5999999999999996,0.8999999999999986,-2.200000000000001,0.6000000000000005,0,NA,1,1.8999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.1999999999999993,NA,0.9000000000000004,254
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126
2023-2024,NA,1.5,2.4000000000000004,NA,NA,NA,0.9000000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65
2023-2024,1.7000000000000002,1.2000000000000002,0.5,1.1999999999999993,1.2999999999999998,NA,2.3999999999999995,1.7000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2.0999999999999996,NA,2.2,51
2023-2024,0.20000000000000018,0.7000000000000011,3.700000000000001,2,1.9000000000000004,NA,3.8000000000000007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999999999996,84
2023-2024,2.0999999999999996,2.5,2.4000000000000004,3,1.6999999999999997,NA,1.1999999999999997,2.3999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3000000000000003,NA,0.9000000000000004,48
2023-2024,1.7000000000000002,1.7000000000000002,4.699999999999999,5.2,3.7,NA,1.7999999999999998,4.3999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,2.4000000000000004,NA,2.1999999999999997,202
2023-2024,1.7999999999999998,1.5,2,1.5000000000000004,1.8999999999999995,NA,1.5,1.2999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7000000000000002,NA,1.5,NA,0.7000000000000002,303
2023-2024,1.2000000000000002,1.0999999999999996,1.6999999999999993,0.6999999999999993,2.8,NA,1.5,1.3000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2000000000000002,NA,1.2000000000000002,NA,1.0999999999999996,288
2023-2024,0.9000000000000004,0.10000000000000053,-1.0999999999999996,0.2999999999999998,0.7000000000000002,NA,0.5,1.2000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999999999993,NA,0.9000000000000004,NA,0.20000000000000018,114
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170
2023-2024,1.2000000000000002,1.3000000000000007,0.5,0.8999999999999995,2.500000000000001,NA,1,1.8000000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5999999999999996,NA,1.2000000000000002,NA,0.6999999999999993,313
2023-2024,0.7999999999999998,0.7000000000000011,0.5,1.5,1.5,NA,1.2000000000000002,2.1000000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5999999999999996,NA,0.7999999999999998,NA,0.2999999999999998,190
2023-2024,1.3000000000000003,1.7999999999999998,2.1000000000000005,0.5,1.8999999999999995,NA,3,1.6000000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7999999999999998,NA,2.1,NA,0.7999999999999998,104
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233
2023-2024,1.2000000000000002,1.5999999999999996,3.6,3.5999999999999996,4.8,NA,3.4999999999999996,4.999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7000000000000002,NA,2.7,NA,0.40000000000000036,36
2023-2024,1.9000000000000004,0.7000000000000002,1.6999999999999993,4.3999999999999995,3.200000000000001,NA,2.0999999999999996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000000000000004,NA,1.5999999999999996,NA,2.2,311
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292
2023-2024,1.4000000000000001,1.1999999999999997,2.9000000000000004,NA,0.7999999999999998,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
2023-2024,1.700000000000001,0.09999999999999964,0.5,3.5999999999999996,4.1,NA,1.4000000000000004,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9000000000000004,NA,1.7999999999999998,NA,0.39999999999999947,185
2023-2024,2.4,2.4000000000000004,4.699999999999999,2.5,2.6999999999999997,NA,3.8000000000000007,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1000000000000005,NA,1.0999999999999996,NA,2.5,267
2023-2024,0.7999999999999998,2.9999999999999996,2.6,3.8,0.9000000000000004,NA,1.2000000000000002,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,2.7,NA,1.2999999999999998,123
2023-2024,0,-0.7000000000000011,0,4.700000000000001,5.9,NA,1.700000000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,3.7,NA,1.8000000000000007,318
2023-2024,0.7000000000000011,0.09999999999999964,3.700000000000001,1.3999999999999995,1.5,NA,2.7,3.9000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999999999996,NA,1.4000000000000004,NA,3,269
2023-2024,1.1999999999999997,2.3,2.2,2.1999999999999997,0.8999999999999995,NA,1.9000000000000004,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9000000000000004,NA,1.0999999999999996,NA,0.7000000000000002,216
2023-2024,0.7,1.2,0.7000000000000002,NA,NA,NA,1.0999999999999999,0.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,57
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252
2023-2024,NA,NA,1.8,2.1999999999999997,NA,NA,1.8,1.3000000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175
2023-2024,0.39999999999999947,0.09999999999999964,0.5,0,-1.9000000000000004,NA,1.4000000000000004,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1999999999999993,NA,1.1999999999999993,NA,0.40000000000000036,212
2023-2024,0,-0.7000000000000011,0,0,0,NA,3.3000000000000007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3.499999999999999,NA,0.10000000000000053,225
2023-2024,0.8000000000000007,0,1,5.800000000000001,1.8000000000000007,NA,2.0999999999999996,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3000000000000007,NA,1.9000000000000004,NA,1.5999999999999996,306
2023-2024,0,0.8000000000000007,0.5,0,1.8000000000000007,NA,3.8000000000000007,1.4000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,163
2023-2024,2.5999999999999996,1.7000000000000002,1.7000000000000002,1.7999999999999998,2.3999999999999995,NA,2.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2999999999999998,NA,2.1000000000000005,NA,2.7,124
2023-2024,2.5000000000000004,1.0999999999999996,1,1.7999999999999998,4.5,NA,3.8000000000000003,4.199999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,1.6,NA,2,266
2023-2024,1.0999999999999996,0.7999999999999998,2.6,1.7000000000000002,2.1999999999999997,NA,1.6999999999999997,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4000000000000004,NA,1.0999999999999996,NA,1.5,152
2023-2024,1.3000000000000003,2,1,1.7000000000000002,3.0999999999999996,NA,2.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,1.5999999999999996,NA,1.2,235
2023-2024,1.7000000000000002,1,3.799999999999999,5.6000000000000005,NA,NA,7.6000000000000005,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1999999999999993,NA,4.1,NA,2,183
2023-2024,0,0,0,0,4.1,NA,2.3000000000000007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1999999999999993,NA,1.3999999999999995,NA,0.7000000000000002,256
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127
2023-2024,1.7000000000000002,1.8999999999999995,1.6999999999999993,1.4000000000000001,2.1999999999999997,NA,2.1999999999999997,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,2.1,NA,1,309
2023-2024,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317
2023-2024,0.6000000000000001,NA,1.5999999999999996,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6000000000000001,NA,0.7,111
2023-2024,2.299999999999999,-0.7000000000000011,1.6999999999999993,0,4,NA,1.6000000000000005,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9000000000000004,NA,2.9,NA,3.500000000000001,168
2023-2024,-0.09999999999999964,1.8000000000000007,0,1.4000000000000004,-1.9000000000000004,NA,0.8000000000000007,2.0999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2999999999999998,NA,NA,NA,0.40000000000000036,199
2023-2024,0.6000000000000005,0.09999999999999964,0.2999999999999998,0.5,0.7999999999999998,NA,1,0.7999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7000000000000002,NA,0.5,280
2023-2024,0,0,0,0,0.7999999999999998,NA,2.8000000000000007,3.4000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.2999999999999998,NA,1.2000000000000002,116
2023-2024,4.2,2.3000000000000007,0.2999999999999998,6.9,5.1000000000000005,NA,3.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7000000000000002,NA,0.40000000000000036,NA,3,153
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244
2023-2024,1.2000000000000002,1.3000000000000007,1,1.8999999999999995,1.4000000000000004,NA,1.7999999999999998,-0.09999999999999964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9000000000000004,NA,0.40000000000000036,NA,0.7999999999999998,128
2023-2024,3,0,0.5,5.1000000000000005,5.1000000000000005,NA,1.5999999999999996,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999999999993,NA,0.8999999999999995,NA,0.5,290
2023-2024,1.700000000000001,0,0,5.300000000000001,5.1000000000000005,NA,3.6000000000000005,3.4000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.200000000000001,NA,1.2000000000000002,NA,1.2999999999999998,71
2023-2024,NA,-0.7000000000000011,0,0,0,NA,5.9,3.5999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,1.0999999999999996,227
2023-2024,1.4,2.3999999999999995,2.1000000000000005,2.0999999999999996,0.8999999999999995,NA,3.2,4.300000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4000000000000004,NA,2.3000000000000003,NA,0.3999999999999999,64
2023-2024,4.699999999999999,0,0,0,7.300000000000001,NA,0,3.9000000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.700000000000001,NA,1.5999999999999996,NA,1.5,164
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
2023-2024,1.2999999999999998,1.3999999999999995,1.6999999999999993,2.2,1,NA,2.1,1.7000000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7000000000000002,NA,2.5,NA,2.1000000000000005,217
2023-2024,1.0999999999999996,0.8999999999999995,1.2000000000000002,2.6,1.7000000000000002,NA,2.6999999999999993,1.1999999999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6999999999999993,NA,1.6000000000000005,NA,1.2999999999999998,300
2023-2024,0.5999999999999996,0,0.5,5,0,NA,0.5999999999999996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.7000000000000002,NA,0.39999999999999947,236
2023-2024,0.7,1.1999999999999997,0.7000000000000002,NA,NA,NA,1.5999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3999999999999999,NA,0.6000000000000001,17
2023-2024,2.2,0.7000000000000011,0.5,-0.3000000000000007,0.7999999999999998,NA,3.1000000000000005,3.3999999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,1.2999999999999998,NA,1.5,93
2023-2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119
2023-2024,NA,-0.7000000000000011,0.5,0,3.2,NA,3.9999999999999996,2.5999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5999999999999996,NA,NA,NA,NA,115
2023-2024,1.0999999999999996,0,0,4,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5.3,262
